candidate_row_id,n_matched_controls,match_distance_avg,match_distance_min,match_distance_max,match_tier,candidate_season,candidate_player_id,candidate_player_name,candidate_team,candidate_position_final,candidate_draft_year,candidate_draft_round,candidate_draft_pick,candidate_draft_capital_bucket,candidate_years_since_drafted,candidate_estimated_contract_stage,candidate_production_score,candidate_production_percentile_position,candidate_cap_number,candidate_cash_paid,candidate_production_rank_position,candidate_cost_rank_position,candidate_player_surplus_gap,candidate_surplus_percentile_position,candidate_player_surplus_rank,candidate_reg_snap_games,candidate_reg_offense_snaps,candidate_reg_avg_offense_snap_pct,candidate_reg_games_off_snap_50_plus,candidate_reg_games_off_snap_70_plus,candidate_playoff_snap_games,candidate_playoff_offense_snaps,candidate_playoff_avg_offense_snap_pct,candidate_appeared_next_year,matched_control_appeared_next_year_mean,candidate_primary_v5_hit,matched_control_primary_v5_hit_mean,candidate_secondary_v5_hit,matched_control_secondary_v5_hit_mean,candidate_retained_positive_surplus,matched_control_retained_positive_surplus_mean,candidate_improved_production_score,matched_control_improved_production_score_mean,candidate_improved_production_percentile,matched_control_improved_production_percentile_mean,candidate_next_year_top_half_position,matched_control_next_year_top_half_position_mean,candidate_next_year_meaningful_regular_role,matched_control_next_year_meaningful_regular_role_mean,lift_appeared_next_year,lift_primary_v5_hit,lift_secondary_v5_hit,lift_retained_positive_surplus,lift_improved_production_score,lift_improved_production_percentile,lift_next_year_top_half_position,lift_next_year_meaningful_regular_role
689,1,0.8771527820504943,0.8771527820504943,0.8771527820504943,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0039040,De'Von Achane,MIA,RB,2023.0,3.0,84.0,round_3,0.0,rookie_contract,122.64196534061344,0.95,0.905293,1.621174,4.0,55.0,51.0,1.0,1.0,11,300.0,0.4318181818181818,4,0,1.0,23.0,0.38,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,1,0.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
690,1,0.1508597456399092,0.1508597456399092,0.1508597456399092,tier_3_same_season_position_contract_stage,2023,00-0039052,Trey Palmer,TB,WR,2023.0,6.0,191.0,rounds_6_7,0.0,rookie_contract,30.931122334854926,0.1382978723404255,0.794824,0.929296,82.0,93.0,11.0,0.6914893617021277,29.0,17,718.0,0.6529411764705882,14,8,2.0,62.0,0.4649999999999999,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
692,1,0.2585410633424804,0.2585410633424804,0.2585410633424804,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0039064,Zay Flowers,BAL,WR,2023.0,1.0,22.0,round_1,0.0,rookie_contract,116.19172534475884,0.6914893617021277,2.55208,7.95832,30.0,61.0,31.0,0.8297872340425532,17.0,16,905.0,0.843125,16,14,2.0,108.0,0.86,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,1,0.3205176866796955,0.3205176866796955,0.3205176866796955,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0039065,Sam LaPorta,DET,TE,2023.0,2.0,34.0,round_2,0.0,rookie_contract,136.7160848685558,0.972972972972973,1.72109,4.63436,2.0,24.0,22.0,0.945945945945946,3.0,17,981.0,0.8258823529411764,16,16,3.0,172.0,0.8533333333333334,1,1.0,1,1.0,1,0.0,1,0.0,0,0.0,0,0.0,1,1.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
695,1,0.5093401644117078,0.5093401644117078,0.5093401644117078,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0039067,Rashee Rice,KC,WR,2023.0,2.0,55.0,round_2,0.0,rookie_contract,124.77028502302232,0.7553191489361702,1.180949,2.473796,24.0,78.0,54.0,0.952127659574468,5.0,16,622.0,0.585,11,4,4.0,232.0,0.7875,0,1.0,0,1.0,0,0.0,0,0.0,0,1.0,0,1.0,0,1.0,0,1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
696,1,0.9992845701812718,0.9992845701812718,0.9992845701812718,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0039075,Puka Nacua,LA,WR,2023.0,5.0,177.0,rounds_4_5,0.0,rookie_contract,194.67579401431547,0.9680851063829788,0.811245,0.99498,4.0,92.0,88.0,1.0,1.0,17,1000.0,0.8723529411764706,16,15,1.0,49.0,0.84,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
699,1,0.5406238619052818,0.5406238619052818,0.5406238619052818,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0039146,Jayden Reed,GB,WR,2023.0,2.0,50.0,round_2,0.0,rookie_contract,130.48668910204927,0.8085106382978723,1.305596,2.972384,19.0,75.0,56.0,0.9680851063829788,4.0,16,578.0,0.561875,11,2,2.0,67.0,0.535,1,1.0,1,1.0,1,0.0,1,0.0,0,1.0,0,1.0,1,1.0,1,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0
702,1,0.3592690028100616,0.3592690028100616,0.3592690028100616,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0039163,C.J. Stroud,HOU,QB,2023.0,1.0,2.0,round_1,0.0,rookie_contract,152.4024245822528,0.825,6.596226,24.134904,8.0,22.0,14.0,0.875,6.0,15,968.0,0.9846666666666668,15,15,2.0,89.0,0.935,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
810,1,0.44207312149916844,0.44207312149916844,0.44207312149916844,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0036322,Justin Jefferson,MIN,WR,2020.0,1.0,22.0,round_1,4.0,possible_fifth_year_option,199.7952985164618,0.9803921568627452,8.6126,38.063,3.0,21.0,18.0,0.6764705882352942,33.0,17,1043.0,0.9317647058823528,17,17,1.0,68.0,0.92,1,1.0,0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,1,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0
815,1,0.34464173263757913,0.34464173263757913,0.34464173263757913,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0036407,Jerry Jeudy,CLE,WR,2020.0,1.0,15.0,round_1,4.0,possible_fifth_year_option,134.74855886689232,0.8529411764705882,4.7,19.0,16.0,37.0,21.0,0.7352941176470589,27.0,17,1061.0,0.8970588235294118,17,17,0.0,0.0,0.0,1,1.0,0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,1,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0
820,1,0.234839122990705,0.234839122990705,0.234839122990705,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0036550,Rashod Bateman,BAL,WR,2021.0,1.0,27.0,round_1,3.0,rookie_contract,121.03197911099562,0.7549019607843137,3.834135,4.5,26.0,43.0,17.0,0.6568627450980392,36.0,17,766.0,0.6900000000000001,15,9,2.0,73.0,0.56,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
821,1,0.6216862387376721,0.6216862387376721,0.6216862387376721,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0036554,Nico Collins,HOU,WR,2021.0,3.0,89.0,round_3,3.0,rookie_contract,131.1328683307189,0.8235294117647058,6.643205,19.05718,19.0,27.0,8.0,0.5490196078431373,46.0,12,502.0,0.6625,9,9,2.0,120.0,0.85,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
825,1,0.6756031546559406,0.6756031546559406,0.6756031546559406,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0036637,Noah Gray,KC,TE,2021.0,5.0,162.0,rounds_4_5,3.0,rookie_contract,68.34238320583827,0.6111111111111112,2.633445,7.405,15.0,22.0,7.0,0.7222222222222222,11.0,17,664.0,0.5635294117647058,14,2,3.0,76.0,0.4433333333333333,0,1.0,0,0.0,0,1.0,0,1.0,0,1.0,0,1.0,0,0.0,0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
829,1,0.48561011696401934,0.48561011696401934,0.48561011696401934,tier_3_same_season_position_contract_stage,2024,00-0036894,Pat Freiermuth,PIT,TE,2021.0,2.0,55.0,round_2,3.0,rookie_contract,105.80123255502625,0.8333333333333334,3.636033,11.6,7.0,15.0,8.0,0.75,10.0,17,776.0,0.6929411764705882,17,8,1.0,27.0,0.59,1,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
830,1,0.5676606469977836,0.5676606469977836,0.5676606469977836,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0036900,Ja'Marr Chase,CIN,WR,2021.0,1.0,5.0,round_1,3.0,rookie_contract,248.78217333652856,1.0,9.80625,4.862679,1.0,17.0,16.0,0.6372549019607843,37.0,17,1054.0,0.9229411764705882,17,17,0.0,0.0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,1,0.36992584753625446,0.36992584753625446,0.36992584753625446,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0036912,DeVonta Smith,PHI,WR,2021.0,1.0,10.0,round_1,3.0,rookie_contract,139.02460624614838,0.8725490196078431,8.127381,21.406554,14.0,22.0,8.0,0.5490196078431373,46.0,13,801.0,0.8853846153846153,13,13,4.0,227.0,0.85,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
832,1,0.3788073388940611,0.3788073388940611,0.3788073388940611,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0036945,Justin Fields,PIT,QB,2021.0,1.0,11.0,round_1,3.0,rookie_contract,54.53749674287588,0.525,3.233448,3.233448,20.0,31.0,11.0,0.85,7.0,10,408.0,0.616,6,6,1.0,2.0,0.04,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
833,1,1.3868843300521685,1.3868843300521685,1.3868843300521685,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0036963,Amon-Ra St. Brown,DET,WR,2021.0,4.0,112.0,rounds_4_5,3.0,rookie_contract,227.7380080646909,0.9901960784313726,4.862315,17.866,2.0,36.0,34.0,0.8627450980392157,15.0,17,1010.0,0.8829411764705882,17,16,1.0,66.0,0.96,1,1.0,1,0.0,1,1.0,1,1.0,0,1.0,0,1.0,1,0.0,1,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,1.0,0.0
843,1,0.41069708699999424,0.41069708699999424,0.41069708699999424,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0037238,Drake London,ATL,WR,2022.0,1.0,8.0,round_1,2.0,rookie_contract,149.76099012851992,0.9019607843137256,5.873038,2.66268,11.0,30.0,19.0,0.696078431372549,32.0,17,1032.0,0.8970588235294118,16,16,0.0,0.0,0.0,1,1.0,1,1.0,1,0.0,1,0.0,0,0.0,0,0.0,1,1.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
845,1,0.29075390543476304,0.29075390543476304,0.29075390543476304,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0037240,Jameson Williams,DET,WR,2022.0,1.0,12.0,round_1,2.0,rookie_contract,132.02227386157085,0.8333333333333334,4.552036,2.082165,18.0,39.0,21.0,0.7352941176470589,27.0,15,826.0,0.7953333333333333,15,13,1.0,61.0,0.88,1,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
846,1,0.5573261620908968,0.5573261620908968,0.5573261620908968,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0037247,George Pickens,PIT,WR,2022.0,2.0,52.0,round_2,2.0,rookie_contract,94.56242728458268,0.6078431372549019,1.841506,1.318836,41.0,63.0,22.0,0.7598039215686274,25.0,14,774.0,0.8021428571428572,14,11,1.0,36.0,0.78,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,1,0.5918670246769402,0.5918670246769402,0.5918670246769402,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0037248,James Cook,BUF,RB,2022.0,2.0,63.0,round_2,2.0,rookie_contract,148.74513628490385,0.9272727272727272,1.590563,1.160188,5.0,29.0,24.0,0.9090909090909092,6.0,16,485.0,0.476875,8,0,3.0,99.0,0.4733333333333333,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,1,0.8418705106739931,0.8418705106739931,0.8418705106739931,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0037256,Rachaad White,TB,RB,2022.0,3.0,91.0,round_3,2.0,rookie_contract,85.5706771651487,0.7090909090909091,1.399091,1.171364,17.0,33.0,16.0,0.8272727272727273,10.0,16,591.0,0.56625,12,4,1.0,18.0,0.37,1,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0
849,1,0.8342643012019033,0.8342643012019033,0.8342643012019033,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0037261,Khalil Shakir,BUF,WR,2022.0,5.0,148.0,rounds_4_5,2.0,rookie_contract,115.4444834181761,0.7352941176470589,1.071788,0.985,28.0,85.0,57.0,0.9803921568627452,3.0,15,586.0,0.6133333333333333,14,4,3.0,138.0,0.66,1,1.0,0,0.0,1,1.0,1,1.0,0,1.0,0,1.0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
850,1,0.37710244511376995,0.37710244511376995,0.37710244511376995,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0037263,Tyler Allgeier,ATL,RB,2022.0,5.0,151.0,rounds_4_5,2.0,rookie_contract,57.765493885896014,0.4,1.068472,0.985,34.0,39.0,5.0,0.6181818181818182,21.0,17,287.0,0.2494117647058823,0,0,0.0,0.0,0.0,1,0.0,0,0.0,1,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
851,1,0.2767065109381427,0.2767065109381427,0.2767065109381427,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0037267,Jerome Ford,CLE,RB,2022.0,5.0,156.0,rounds_4_5,2.0,rookie_contract,57.89474001050652,0.4363636363636363,1.065537,0.985,32.0,40.0,8.0,0.6818181818181818,18.0,14,526.0,0.54,9,4,0.0,0.0,0.0,1,1.0,0,1.0,0,0.0,0,0.0,0,1.0,0,1.0,0,1.0,1,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0
852,1,0.1489886706792593,0.1489886706792593,0.1489886706792593,tier_3_same_season_position_contract_stage,2024,00-0037291,Jalen Nailor,MIN,WR,2022.0,6.0,191.0,rounds_6_7,2.0,rookie_contract,66.99725648511982,0.3725490196078431,1.030165,0.985,65.0,86.0,21.0,0.7352941176470589,27.0,17,573.0,0.52,9,3,1.0,53.0,0.72,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0
855,1,0.6786192740383382,0.6786192740383382,0.6786192740383382,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0037664,Alec Pierce,IND,WR,2022.0,2.0,53.0,round_2,2.0,rookie_contract,111.75308590596194,0.7058823529411765,1.800366,1.305122,31.0,66.0,35.0,0.8774509803921569,13.0,16,817.0,0.800625,15,15,0.0,0.0,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,1,0.43525850232193497,0.43525850232193497,0.43525850232193497,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0037666,Jalen Tolbert,DAL,WR,2022.0,3.0,88.0,round_3,2.0,rookie_contract,88.9690162823434,0.5784313725490197,1.400651,1.171884,44.0,69.0,25.0,0.7843137254901961,23.0,17,892.0,0.7576470588235295,15,12,0.0,0.0,0.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
857,1,0.3508687110080853,0.3508687110080853,0.3508687110080853,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0037740,Garrett Wilson,NYJ,WR,2022.0,1.0,10.0,round_1,2.0,rookie_contract,124.34425284838191,0.7941176470588235,5.605638,2.573546,22.0,32.0,10.0,0.5735294117647058,44.0,17,1025.0,0.9629411764705884,17,17,0.0,0.0,0.0,1,1.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
858,1,0.7720608966070179,0.7720608966070179,0.7720608966070179,tier_3_same_season_position_contract_stage,2024,00-0037744,Trey McBride,ARI,TE,2022.0,2.0,55.0,round_2,2.0,rookie_contract,143.822449749685,0.9444444444444444,1.718089,1.277696,3.0,28.0,25.0,0.9861111111111112,1.0,16,934.0,0.898125,16,16,0.0,0.0,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,1,0.4848040561440152,0.4848040561440152,0.4848040561440152,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0037746,Brian Robinson,WAS,RB,2022.0,3.0,98.0,round_3,2.0,rookie_contract,61.99297745721351,0.4909090909090909,1.375883,1.163628,29.0,34.0,5.0,0.6181818181818182,21.0,14,505.0,0.5157142857142857,8,2,3.0,118.0,0.52,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0
862,1,0.6955369043755876,0.6955369043755876,0.6955369043755876,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0037816,Romeo Doubs,GB,WR,2022.0,4.0,132.0,rounds_4_5,2.0,rookie_contract,83.28358125259811,0.5686274509803921,1.101257,0.930278,45.0,84.0,39.0,0.9117647058823528,10.0,13,660.0,0.7738461538461539,13,11,1.0,37.0,0.56,1,1.0,1,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
863,1,0.46863989181676147,0.46863989181676147,0.46863989181676147,tier_3_same_season_position_contract_stage,2024,00-0037834,Brock Purdy,SF,QB,2022.0,7.0,262.0,rounds_6_7,2.0,rookie_contract,175.04732622041067,0.775,1.004253,0.985,10.0,38.0,28.0,1.0,1.0,15,944.0,0.9893333333333332,15,15,0.0,0.0,0.0,1,1.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
864,1,0.43885423677802604,0.43885423677802604,0.43885423677802604,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0037837,Calvin Austin III,PIT,WR,2022.0,4.0,138.0,rounds_4_5,2.0,rookie_contract,72.54119531667546,0.4607843137254901,1.111084,0.985,56.0,83.0,27.0,0.8137254901960784,20.0,17,593.0,0.5364705882352941,10,4,1.0,33.0,0.72,1,1.0,0,0.0,0,1.0,0,1.0,0,1.0,0,1.0,0,0.0,1,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
865,1,0.7508741413265962,0.7508741413265962,0.7508741413265962,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0037838,Isaiah Likely,BAL,TE,2022.0,4.0,139.0,rounds_4_5,2.0,rookie_contract,80.05649973336767,0.6666666666666666,1.111084,0.985,13.0,33.0,20.0,0.9166666666666666,4.0,16,627.0,0.59375,13,2,2.0,106.0,0.8,0,1.0,0,0.0,0,1.0,0,1.0,0,1.0,0,1.0,0,0.0,0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
866,1,0.1791319779811426,0.1791319779811426,0.1791319779811426,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0037840,Kyren Williams,LA,RB,2022.0,5.0,164.0,rounds_4_5,2.0,rookie_contract,104.09511234591795,0.8,1.062602,0.985,12.0,41.0,29.0,0.9272727272727272,5.0,16,888.0,0.86375,16,15,2.0,117.0,0.935,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
871,1,0.7847173870266807,0.7847173870266807,0.7847173870266807,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0038129,Cade Otton,TB,TE,2022.0,4.0,106.0,rounds_4_5,2.0,rookie_contract,67.76688210514472,0.5833333333333334,1.193485,0.985,16.0,31.0,15.0,0.8611111111111112,6.0,14,856.0,0.9285714285714286,14,14,1.0,46.0,0.96,1,1.0,0,0.0,0,1.0,0,1.0,0,1.0,0,1.0,0,0.0,1,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
874,1,0.6585227698501883,0.6585227698501883,0.6585227698501883,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0038542,Bijan Robinson,ATL,RB,2023.0,1.0,8.0,round_1,1.0,rookie_contract,180.18495834909285,0.9454545454545454,4.990578,1.748116,4.0,10.0,6.0,0.6545454545454545,20.0,17,861.0,0.7535294117647059,17,12,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
875,1,0.36481003414790325,0.36481003414790325,0.36481003414790325,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0038543,Jaxon Smith-Njigba,SEA,WR,2023.0,1.0,20.0,round_1,1.0,rookie_contract,151.86468904862153,0.9215686274509804,3.276661,1.405332,9.0,46.0,37.0,0.8921568627450981,12.0,17,948.0,0.8641176470588235,17,16,0.0,0.0,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
876,1,0.2747898991196882,0.2747898991196882,0.2747898991196882,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0038544,Quentin Johnston,LAC,WR,2023.0,1.0,21.0,round_1,1.0,rookie_contract,107.69420904472128,0.6764705882352942,3.224724,1.394945,34.0,48.0,14.0,0.6078431372549019,41.0,15,656.0,0.7080000000000001,14,8,1.0,47.0,0.84,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
877,1,0.4158314149108835,0.4158314149108835,0.4158314149108835,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0038555,Tank Bigsby,JAX,RB,2023.0,3.0,88.0,round_3,1.0,rookie_contract,60.0595622658887,0.4727272727272727,1.225663,0.995133,30.0,38.0,8.0,0.6818181818181818,18.0,16,351.0,0.36125,4,0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0
879,1,0.28440883066666683,0.28440883066666683,0.28440883066666683,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0038563,Tre Tucker,LV,WR,2023.0,3.0,100.0,round_3,1.0,rookie_contract,67.91261688768063,0.392156862745098,1.205473,0.991095,63.0,79.0,16.0,0.6372549019607843,37.0,17,984.0,0.8723529411764706,17,16,0.0,0.0,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,1,0.3816149598615923,0.3816149598615923,0.3816149598615923,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0038579,Aidan O'Connell,LV,QB,2023.0,4.0,135.0,rounds_4_5,1.0,rookie_contract,20.406929319244895,0.25,0.925678,0.798333,31.0,39.0,8.0,0.8,9.0,9,427.0,0.7055555555555555,6,5,0.0,0.0,0.0,0,1.0,0,0.0,0,1.0,0,1.0,0,1.0,0,1.0,0,0.0,0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
881,1,0.28086898050150916,0.28086898050150916,0.28086898050150916,tier_1_same_season_position_draft_bucket_contract_stage,2024,00-0038597,Chase Brown,CIN,RB,2023.0,5.0,163.0,rounds_4_5,1.0,rookie_contract,119.01326256621005,0.8363636363636363,0.986539,0.915,10.0,44.0,34.0,0.9818181818181818,2.0,16,686.0,0.6275000000000001,10,8,0.0,0.0,0.0,1,1.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
882,1,0.1120824516629631,0.1120824516629631,0.1120824516629631,tier_3_same_season_position_contract_stage,2024,00-0038606,Parker Washington,JAX,WR,2023.0,6.0,185.0,rounds_6_7,1.0,rookie_contract,49.94056237375166,0.2352941176470588,0.963066,0.915,79.0,94.0,15.0,0.6176470588235294,40.0,17,584.0,0.5529411764705883,10,8,0.0,0.0,0.0,1,1.0,1,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
883,1,0.22375931832722976,0.22375931832722976,0.22375931832722976,tier_3_same_season_position_contract_stage,2024,00-0038608,Kayshon Boutte,NE,WR,2023.0,6.0,187.0,rounds_6_7,1.0,rookie_contract,69.93652543412516,0.4215686274509804,0.961816,0.915,60.0,95.0,35.0,0.8774509803921569,13.0,15,760.0,0.7806666666666666,13,12,0.0,0.0,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,1,0.1341124870008389,0.1341124870008389,0.1341124870008389,tier_3_same_season_position_contract_stage,2024,00-0038619,Andrei Iosivas,CIN,WR,2023.0,6.0,206.0,rounds_6_7,1.0,rookie_contract,74.91351206468374,0.5098039215686274,0.954848,0.915,51.0,96.0,45.0,0.9411764705882352,7.0,17,892.0,0.7841176470588236,17,12,0.0,0.0,0.0,1,1.0,0,1.0,1,0.0,1,0.0,0,1.0,0,1.0,0,1.0,1,1.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0
885,1,0.3074964483436267,0.3074964483436267,0.3074964483436267,tier_3_same_season_position_contract_stage,2024,00-0038621,DeMario Douglas,NE,WR,2023.0,6.0,210.0,rounds_6_7,1.0,rookie_contract,78.91141757554999,0.5490196078431373,0.948333,0.915,47.0,97.0,50.0,0.9607843137254902,5.0,17,679.0,0.6264705882352941,15,4,0.0,0.0,0.0,1,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
